RTC End Time Stamp,Zone Name,Zone PTID,RTC Zonal LBMP,RTC Zonal Losses,RTC Zonal Congestion,RTC Zonal Price Version
3/2/2024 5:15,MILLWD,61759,21.63,0.73,0,1
3/2/2024 5:15,N.Y.C.,61761,21.59,0.69,0,1
3/2/2024 5:15,NORTH,61755,21.48,0.58,0,1
3/2/2024 5:15,WEST,61752,19.54,-1.36,0,1
3/2/2024 5:30,CAPITL,61757,22.34,0.61,0,1
3/2/2024 5:30,CENTRL,61754,21.23,-0.5,0,1
3/2/2024 5:30,DUNWOD,61760,22.54,0.8,0,1
3/2/2024 5:30,GENESE,61753,20.54,-1.2,0,1
3/2/2024 5:30,HUD VL,61758,22.49,0.76,0,1
3/2/2024 5:30,LONGIL,61762,22.95,1.22,0,1
3/2/2024 5:30,MHK VL,61756,21.97,0.24,0,1
3/2/2024 5:30,MILLWD,61759,22.51,0.78,0,1
3/2/2024 5:30,N.Y.C.,61761,22.47,0.74,0,1
3/2/2024 5:30,NORTH,61755,22.34,0.61,0,1
3/2/2024 5:30,WEST,61752,20.36,-1.37,0,1
3/2/2024 5:45,CAPITL,61757,22.77,0.62,0,1
3/2/2024 5:45,CENTRL,61754,21.55,-0.6,0,1
3/2/2024 5:45,DUNWOD,61760,23.01,0.86,0,1
3/2/2024 5:45,GENESE,61753,20.95,-1.2,0,1
3/2/2024 5:45,HUD VL,61758,22.95,0.8,0,1
3/2/2024 5:45,LONGIL,61762,23.43,1.28,0,1
3/2/2024 5:45,MHK VL,61756,22.33,0.18,0,1
3/2/2024 5:45,MILLWD,61759,22.97,0.82,0,1
3/2/2024 5:45,N.Y.C.,61761,22.95,0.8,0,1
3/2/2024 5:45,NORTH,61755,22.77,0.62,0,1
3/2/2024 5:45,WEST,61752,20.75,-1.39,0,1
3/2/2024 6:00,CAPITL,61757,22.79,0.69,0,1
3/2/2024 6:00,CENTRL,61754,21.41,-0.69,0,1
3/2/2024 6:00,DUNWOD,61760,23.01,0.91,0,1
3/2/2024 6:00,GENESE,61753,20.73,-1.37,0,1
3/2/2024 6:00,HUD VL,61758,22.96,0.86,0,1
3/2/2024 6:00,LONGIL,61762,23.4,1.3,0,1
3/2/2024 6:00,MHK VL,61756,22.3,0.2,0,1
3/2/2024 6:00,MILLWD,61759,22.98,0.88,0,1
3/2/2024 6:00,N.Y.C.,61761,22.96,0.86,0,1
3/2/2024 6:00,NORTH,61755,22.72,0.62,0,1
3/2/2024 6:00,WEST,61752,20.46,-1.64,0,1
3/2/2024 6:15,CAPITL,61757,22.77,0.69,0,1
3/2/2024 6:15,CENTRL,61754,21.42,-0.66,0,1
3/2/2024 6:15,DUNWOD,61760,22.99,0.91,0,1
3/2/2024 6:15,GENESE,61753,20.74,-1.35,0,1
3/2/2024 6:15,HUD VL,61758,22.94,0.86,0,1
3/2/2024 6:15,LONGIL,61762,23.36,1.28,0,1
3/2/2024 6:15,MHK VL,61756,22.33,0.24,0,1
3/2/2024 6:15,MILLWD,61759,22.97,0.88,0,1
3/2/2024 6:15,N.Y.C.,61761,22.94,0.86,0,1
3/2/2024 6:15,NORTH,61755,22.72,0.64,0,1
3/2/2024 6:15,WEST,61752,20.45,-1.63,0,1
3/2/2024 6:30,CAPITL,61757,22.83,0.66,0,1
3/2/2024 6:30,CENTRL,61754,21.59,-0.58,0,1
3/2/2024 6:30,DUNWOD,61760,23.08,0.91,0,1
3/2/2024 6:30,GENESE,61753,20.88,-1.29,0,1
3/2/2024 6:30,HUD VL,61758,23.01,0.84,0,1
3/2/2024 6:30,LONGIL,61762,23.45,1.29,0,1
3/2/2024 6:30,MHK VL,61756,22.5,0.33,0,1
3/2/2024 6:30,MILLWD,61759,23.05,0.89,0,1
3/2/2024 6:30,N.Y.C.,61761,23.03,0.86,0,1
3/2/2024 6:30,NORTH,61755,22.81,0.64,0,1
3/2/2024 6:30,WEST,61752,20.64,-1.53,0,1
3/2/2024 6:45,CAPITL,61757,23.15,0.72,0,1
3/2/2024 6:45,CENTRL,61754,21.78,-0.65,0,1
3/2/2024 6:45,DUNWOD,61760,23.44,1.01,0,1
3/2/2024 6:45,GENESE,61753,21.08,-1.35,0,1
3/2/2024 6:45,HUD VL,61758,23.37,0.94,0,1
3/2/2024 6:45,LONGIL,61762,23.84,1.41,0,1
3/2/2024 6:45,MHK VL,61756,22.81,0.38,0,1
3/2/2024 6:45,MILLWD,61759,23.39,0.96,0,1
3/2/2024 6:45,N.Y.C.,61761,23.39,0.96,0,1
3/2/2024 6:45,NORTH,61755,23.04,0.61,0,1
3/2/2024 6:45,WEST,61752,20.77,-1.66,0,1
3/2/2024 7:00,CAPITL,61757,24.42,0.76,0,1
3/2/2024 7:00,CENTRL,61754,22.98,-0.69,0,1
3/2/2024 7:00,DUNWOD,61760,24.78,1.11,0,1
3/2/2024 7:00,GENESE,61753,22.05,-1.61,0,1
3/2/2024 7:00,HUD VL,61758,24.68,1.02,0,1
3/2/2024 7:00,LONGIL,61762,25.18,1.52,0,1
3/2/2024 7:00,MHK VL,61756,24.06,0.4,0,1
3/2/2024 7:00,MILLWD,61759,24.73,1.07,0,1
3/2/2024 7:00,N.Y.C.,61761,24.75,1.09,0,1
3/2/2024 7:00,NORTH,61755,24.32,0.66,0,1
3/2/2024 7:00,WEST,61752,21.65,-2.01,0,1
3/2/2024 7:15,CAPITL,61757,23.65,0.73,0,1
3/2/2024 7:15,CENTRL,61754,22.28,-0.64,0,1
3/2/2024 7:15,DUNWOD,61760,23.97,1.05,0,1
3/2/2024 7:15,GENESE,61753,21.34,-1.58,0,1
3/2/2024 7:15,HUD VL,61758,23.9,0.98,0,1
3/2/2024 7:15,LONGIL,61762,24.34,1.42,0,1
3/2/2024 7:15,MHK VL,61756,23.31,0.39,0,1
3/2/2024 7:15,MILLWD,61759,23.95,1.03,0,1
3/2/2024 7:15,N.Y.C.,61761,23.97,1.05,0,1
3/2/2024 7:15,NORTH,61755,23.56,0.64,0,1
3/2/2024 7:15,WEST,61752,20.92,-1.99,0,1
3/2/2024 7:30,CAPITL,61757,24,0.74,0,1
3/2/2024 7:30,CENTRL,61754,22.61,-0.65,0,1
3/2/2024 7:30,DUNWOD,61760,24.37,1.12,0,1
3/2/2024 7:30,GENESE,61753,21.72,-1.54,0,1
3/2/2024 7:30,HUD VL,61758,24.28,1.02,0,1
3/2/2024 7:30,LONGIL,61762,24.75,1.49,0,1
3/2/2024 7:30,MHK VL,61756,23.65,0.4,0,1
3/2/2024 7:30,MILLWD,61759,24.35,1.09,0,1
3/2/2024 7:30,N.Y.C.,61761,24.35,1.09,0,1
3/2/2024 7:30,NORTH,61755,23.91,0.65,0,1
3/2/2024 7:30,WEST,61752,21.33,-1.93,0,1
3/2/2024 7:45,CAPITL,61757,24.63,0.81,0,1
3/2/2024 7:45,CENTRL,61754,23.15,-0.67,0,1
3/2/2024 7:45,DUNWOD,61760,25.03,1.21,0,1
3/2/2024 7:45,GENESE,61753,22.32,-1.5,0,1
3/2/2024 7:45,HUD VL,61758,24.93,1.12,0,1
3/2/2024 7:45,LONGIL,61762,25.46,1.64,0,1
3/2/2024 7:45,MHK VL,61756,24.22,0.4,0,1
3/2/2024 7:45,MILLWD,61759,24.98,1.17,0,1
3/2/2024 7:45,N.Y.C.,61761,25.03,1.21,0,1
3/2/2024 7:45,NORTH,61755,24.46,0.64,0,1
3/2/2024 7:45,WEST,61752,21.91,-1.91,0,1
3/2/2024 8:00,CAPITL,61757,22.51,0.74,0,1
3/2/2024 8:00,CENTRL,61754,21.12,-0.65,0,1
3/2/2024 8:00,DUNWOD,61760,22.97,1.2,0,1
3/2/2024 8:00,GENESE,61753,20.23,-1.55,0,1
3/2/2024 8:00,HUD VL,61758,22.84,1.07,0,1
3/2/2024 8:00,LONGIL,61762,23.34,1.57,0,1
3/2/2024 8:00,MHK VL,61756,22.14,0.37,0,1
3/2/2024 8:00,MILLWD,61759,22.93,1.15,0,1
3/2/2024 8:00,N.Y.C.,61761,22.99,1.22,0,1
3/2/2024 8:00,NORTH,61755,22.34,0.57,0,1
3/2/2024 8:00,WEST,61752,19.7,-2.07,0,1
3/2/2024 8:15,CAPITL,61757,22.44,0.72,0,1
3/2/2024 8:15,CENTRL,61754,21.07,-0.65,0,1
3/2/2024 8:15,DUNWOD,61760,22.92,1.19,0,1
3/2/2024 8:15,GENESE,61753,20.18,-1.54,0,1
3/2/2024 8:15,HUD VL,61758,22.81,1.09,0,1
3/2/2024 8:15,LONGIL,61762,23.31,1.59,0,1
3/2/2024 8:15,MHK VL,61756,22.09,0.37,0,1
3/2/2024 8:15,MILLWD,61759,22.88,1.15,0,1
3/2/2024 8:15,N.Y.C.,61761,22.94,1.22,0,1
3/2/2024 8:15,NORTH,61755,22.29,0.56,0,1
3/2/2024 8:15,WEST,61752,19.66,-2.06,0,1
3/2/2024 8:30,CAPITL,61757,22.59,0.72,0,1
3/2/2024 8:30,CENTRL,61754,21.19,-0.68,0,1
3/2/2024 8:30,DUNWOD,61760,23.12,1.25,0,1
3/2/2024 8:30,GENESE,61753,20.32,-1.55,0,1
3/2/2024 8:30,HUD VL,61758,22.99,1.11,0,1
3/2/2024 8:30,LONGIL,61762,23.51,1.64,0,1
3/2/2024 8:30,MHK VL,61756,22.22,0.35,0,1
3/2/2024 8:30,MILLWD,61759,23.08,1.2,0,1
3/2/2024 8:30,N.Y.C.,61761,23.14,1.27,0,1
3/2/2024 8:30,NORTH,61755,22.44,0.57,0,1
3/2/2024 8:30,WEST,61752,19.79,-2.08,0,1
3/2/2024 8:45,CAPITL,61757,23.16,0.74,0,1
3/2/2024 8:45,CENTRL,61754,21.77,-0.65,0,1
3/2/2024 8:45,DUNWOD,61760,23.65,1.23,0,1
3/2/2024 8:45,GENESE,61753,20.9,-1.53,0,1
3/2/2024 8:45,HUD VL,61758,23.52,1.1,0,1
3/2/2024 8:45,LONGIL,61762,24.08,1.66,0,1
3/2/2024 8:45,MHK VL,61756,22.8,0.38,0,1
3/2/2024 8:45,MILLWD,61759,23.61,1.19,0,1
3/2/2024 8:45,N.Y.C.,61761,23.68,1.25,0,1
3/2/2024 8:45,NORTH,61755,23,0.58,0,1
3/2/2024 8:45,WEST,61752,20.43,-2,0,1
3/2/2024 9:00,CAPITL,61757,21.68,0.71,0,1
3/2/2024 9:00,CENTRL,61754,20.38,-0.59,0,1
3/2/2024 9:00,DUNWOD,61760,22.1,1.13,0,1
3/2/2024 9:00,GENESE,61753,19.56,-1.4,0,1
3/2/2024 9:00,HUD VL,61758,21.99,1.03,0,1
3/2/2024 9:00,LONGIL,61762,22.46,1.49,0,1
3/2/2024 9:00,MHK VL,61756,21.32,0.36,0,1
3/2/2024 9:00,MILLWD,61759,22.06,1.09,0,1
3/2/2024 9:00,N.Y.C.,61761,22.14,1.17,0,1
3/2/2024 9:00,NORTH,61755,21.47,0.5,0,1
3/2/2024 9:00,WEST,61752,19.1,-1.87,0,1
3/2/2024 9:15,CAPITL,61757,22.09,0.73,0,1
3/2/2024 9:15,CENTRL,61754,20.22,-0.68,0.46,1
3/2/2024 9:15,DUNWOD,61760,22.6,1.24,0,1
3/2/2024 9:15,GENESE,61753,19.15,-1.43,0.78,1
3/2/2024 9:15,HUD VL,61758,22.47,1.11,0,1
3/2/2024 9:15,LONGIL,61762,22.97,1.6,0,1
3/2/2024 9:15,MHK VL,61756,22.09,0.36,-0.36,1
3/2/2024 9:15,MILLWD,61759,22.56,1.2,0,1
3/2/2024 9:15,N.Y.C.,61761,22.67,1.3,0,1
3/2/2024 9:15,NORTH,61755,21.9,0.53,0,1
3/2/2024 9:15,WEST,61752,18.32,-1.9,1.14,1
3/2/2024 9:30,CAPITL,61757,22.38,0.69,0,1
3/2/2024 9:30,CENTRL,61754,21.03,-0.65,0,1
3/2/2024 9:30,DUNWOD,61760,22.92,1.24,0,1
3/2/2024 9:30,GENESE,61753,20.25,-1.43,0,1
3/2/2024 9:30,HUD VL,61758,22.79,1.11,0,1
3/2/2024 9:30,LONGIL,61762,23.29,1.6,0,1
3/2/2024 9:30,MHK VL,61756,22.03,0.35,0,1
3/2/2024 9:30,MILLWD,61759,22.87,1.19,0,1
3/2/2024 9:30,N.Y.C.,61761,22.96,1.28,0,1
3/2/2024 9:30,NORTH,61755,22.24,0.56,0,1
3/2/2024 9:30,WEST,61752,19.79,-1.89,0,1
3/2/2024 9:45,CAPITL,61757,22.53,0.7,0,1
3/2/2024 9:45,CENTRL,61754,21.22,-0.61,0,1
3/2/2024 9:45,DUNWOD,61760,23.03,1.2,0,1
3/2/2024 9:45,GENESE,61753,20.32,-1.51,0,1
3/2/2024 9:45,HUD VL,61758,22.9,1.07,0,1
3/2/2024 9:45,LONGIL,61762,23.4,1.57,0,1
3/2/2024 9:45,MHK VL,61756,22.2,0.37,0,1
3/2/2024 9:45,MILLWD,61759,22.97,1.13,0,1
3/2/2024 9:45,N.Y.C.,61761,23.03,1.2,0,1
3/2/2024 9:45,NORTH,61755,22.44,0.61,0,1
3/2/2024 9:45,WEST,61752,19.84,-1.99,0,1
3/2/2024 10:00,CAPITL,61757,21.64,0.71,0,1
3/2/2024 10:00,CENTRL,61754,20.3,-0.63,0,1
3/2/2024 10:00,DUNWOD,61760,22.07,1.15,0,1
3/2/2024 10:00,GENESE,61753,19.48,-1.44,0,1
3/2/2024 10:00,HUD VL,61758,21.95,1.03,0,1
3/2/2024 10:00,LONGIL,61762,22.41,1.49,0,1
3/2/2024 10:00,MHK VL,61756,21.28,0.36,0,1
3/2/2024 10:00,MILLWD,61759,22.01,1.09,0,1
3/2/2024 10:00,N.Y.C.,61761,22.1,1.17,0,1
3/2/2024 10:00,NORTH,61755,21.47,0.54,0,1
3/2/2024 10:00,WEST,61752,18.98,-1.95,0,1
3/2/2024 10:15,CAPITL,61757,21.97,0.7,0,1
3/2/2024 10:15,CENTRL,61754,20.69,-0.57,0,1
3/2/2024 10:15,DUNWOD,61760,22.48,1.21,0,1
3/2/2024 10:15,GENESE,61753,19.88,-1.38,0,1
3/2/2024 10:15,HUD VL,61758,22.35,1.08,0,1
3/2/2024 10:15,LONGIL,61762,22.9,1.64,0,1
3/2/2024 10:15,MHK VL,61756,21.65,0.38,0,1
3/2/2024 10:15,MILLWD,61759,22.41,1.15,0,1
3/2/2024 10:15,N.Y.C.,61761,22.52,1.25,0,1
3/2/2024 10:15,NORTH,61755,21.8,0.53,0,1
3/2/2024 10:15,WEST,61752,19.44,-1.83,0,1
3/2/2024 10:30,CAPITL,61757,22.56,0.76,0,1
3/2/2024 10:30,CENTRL,61754,21.13,-0.68,0,1
3/2/2024 10:30,DUNWOD,61760,23.04,1.24,0,1
3/2/2024 10:30,GENESE,61753,20.27,-1.53,0,1
3/2/2024 10:30,HUD VL,61758,22.91,1.11,0,1
3/2/2024 10:30,LONGIL,61762,26.74,1.68,-3.26,1
3/2/2024 10:30,MHK VL,61756,22.17,0.37,0,1
3/2/2024 10:30,MILLWD,61759,22.98,1.18,0,1
3/2/2024 10:30,N.Y.C.,61761,23.07,1.26,0,1
3/2/2024 10:30,NORTH,61755,22.3,0.5,0,1
3/2/2024 10:30,WEST,61752,19.82,-1.98,0,1
3/2/2024 10:45,CAPITL,61757,23.39,0.79,0,1
3/2/2024 10:45,CENTRL,61754,21.99,-0.61,0,1
3/2/2024 10:45,DUNWOD,61760,23.82,1.22,0,1
3/2/2024 10:45,GENESE,61753,21.04,-1.56,0,1
3/2/2024 10:45,HUD VL,61758,23.68,1.08,0,1
3/2/2024 10:45,LONGIL,61762,26.77,1.7,-2.48,1
3/2/2024 10:45,MHK VL,61756,23.01,0.41,0,1
3/2/2024 10:45,MILLWD,61759,23.77,1.17,0,1
3/2/2024 10:45,N.Y.C.,61761,23.82,1.22,0,1
3/2/2024 10:45,NORTH,61755,23.09,0.5,0,1
3/2/2024 10:45,WEST,61752,20.59,-2.01,0,1
3/2/2024 11:00,CAPITL,61757,23.36,0.79,0,1
3/2/2024 11:00,CENTRL,61754,21.96,-0.61,0,1
3/2/2024 11:00,DUNWOD,61760,23.81,1.24,0,1
3/2/2024 11:00,GENESE,61753,21.03,-1.54,0,1
3/2/2024 11:00,HUD VL,61758,23.68,1.11,0,1
3/2/2024 11:00,LONGIL,61762,26.35,1.71,-2.07,1
3/2/2024 11:00,MHK VL,61756,22.98,0.41,0,1
3/2/2024 11:00,MILLWD,61759,23.76,1.2,0,1
3/2/2024 11:00,N.Y.C.,61761,23.81,1.24,0,1
3/2/2024 11:00,NORTH,61755,23.07,0.5,0,1
3/2/2024 11:00,WEST,61752,20.58,-1.99,0,1
3/2/2024 11:15,CAPITL,61757,23.34,0.77,0,1
3/2/2024 11:15,CENTRL,61754,22.01,-0.56,0,1
3/2/2024 11:15,DUNWOD,61760,23.81,1.24,0,1
3/2/2024 11:15,GENESE,61753,21.08,-1.49,0,1
3/2/2024 11:15,HUD VL,61758,23.68,1.11,0,1
3/2/2024 11:15,LONGIL,61762,26.37,1.74,-2.06,1
3/2/2024 11:15,MHK VL,61756,23,0.43,0,1
3/2/2024 11:15,MILLWD,61759,23.76,1.2,0,1
3/2/2024 11:15,N.Y.C.,61761,23.83,1.26,0,1
3/2/2024 11:15,NORTH,61755,23.09,0.52,0,1
3/2/2024 11:15,WEST,61752,20.67,-1.9,0,1
3/2/2024 11:30,CAPITL,61757,23.42,0.77,0,1
3/2/2024 11:30,CENTRL,61754,22.04,-0.61,0,1
3/2/2024 11:30,DUNWOD,61760,23.92,1.27,0,1
3/2/2024 11:30,GENESE,61753,21.09,-1.56,0,1
3/2/2024 11:30,HUD VL,61758,23.78,1.13,0,1
3/2/2024 11:30,LONGIL,61762,26.35,1.77,-1.93,1
3/2/2024 11:30,MHK VL,61756,23.06,0.41,0,1
3/2/2024 11:30,MILLWD,61759,23.88,1.22,0,1
3/2/2024 11:30,N.Y.C.,61761,23.97,1.31,0,1
3/2/2024 11:30,NORTH,61755,23.2,0.54,0,1
3/2/2024 11:30,WEST,61752,20.66,-1.99,0,1
3/2/2024 11:45,CAPITL,61757,24.03,0.79,0,1
3/2/2024 11:45,CENTRL,61754,22.68,-0.56,0,1
3/2/2024 11:45,DUNWOD,61760,24.51,1.28,0,1
3/2/2024 11:45,GENESE,61753,21.73,-1.51,0,1
3/2/2024 11:45,HUD VL,61758,24.4,1.16,0,1
3/2/2024 11:45,LONGIL,61762,26.35,1.79,-1.33,1
3/2/2024 11:45,MHK VL,61756,23.63,0.39,0,1
3/2/2024 11:45,MILLWD,61759,24.47,1.23,0,1
3/2/2024 11:45,N.Y.C.,61761,24.54,1.3,0,1
3/2/2024 11:45,NORTH,61755,23.79,0.56,0,1
3/2/2024 11:45,WEST,61752,21.33,-1.9,0,1
3/2/2024 12:00,CAPITL,61757,25.55,0.86,0,1
3/2/2024 12:00,CENTRL,61754,24.02,-0.67,0,1
3/2/2024 12:00,DUNWOD,61760,26.02,1.33,0,1
3/2/2024 12:00,GENESE,61753,22.99,-1.7,0,1
3/2/2024 12:00,HUD VL,61758,25.9,1.21,0,1
3/2/2024 12:00,LONGIL,61762,26.5,1.8,-0.01,1
3/2/2024 12:00,MHK VL,61756,25.06,0.37,0,1
3/2/2024 12:00,MILLWD,61759,25.97,1.28,0,1
3/2/2024 12:00,N.Y.C.,61761,26.02,1.33,0,1
3/2/2024 12:00,NORTH,61755,25.33,0.64,0,1
3/2/2024 12:00,WEST,61752,22.54,-2.15,0,1
3/2/2024 12:15,CAPITL,61757,25.34,0.86,0,1
3/2/2024 12:15,CENTRL,61754,23.83,-0.66,0,1
3/2/2024 12:15,DUNWOD,61760,25.81,1.32,0,1
3/2/2024 12:15,GENESE,61753,22.77,-1.71,0,1
3/2/2024 12:15,HUD VL,61758,25.69,1.2,0,1
3/2/2024 12:15,LONGIL,61762,26.36,1.81,-0.06,1
3/2/2024 12:15,MHK VL,61756,24.86,0.37,0,1
3/2/2024 12:15,MILLWD,61759,25.74,1.25,0,1
3/2/2024 12:15,N.Y.C.,61761,25.78,1.3,0,1
3/2/2024 12:15,NORTH,61755,25.15,0.66,0,1
3/2/2024 12:15,WEST,61752,22.33,-2.16,0,1
3/2/2024 12:30,CAPITL,61757,25.98,0.9,0,1
3/2/2024 12:30,CENTRL,61754,24.35,-0.73,0,1
3/2/2024 12:30,DUNWOD,61760,26.45,1.38,0,1
3/2/2024 12:30,GENESE,61753,23.24,-1.83,0,1
3/2/2024 12:30,HUD VL,61758,26.33,1.25,0,1
3/2/2024 12:30,LONGIL,61762,26.93,1.86,0,1
3/2/2024 12:30,MHK VL,61756,25.42,0.35,0,1
3/2/2024 12:30,MILLWD,61759,26.4,1.33,0,1
3/2/2024 12:30,N.Y.C.,61761,26.45,1.38,0,1
3/2/2024 12:30,NORTH,61755,25.75,0.68,0,1
3/2/2024 12:30,WEST,61752,22.77,-2.31,0,1
3/2/2024 12:45,CAPITL,61757,25.84,0.92,0,1
3/2/2024 12:45,CENTRL,61754,24.22,-0.7,0,1
3/2/2024 12:45,DUNWOD,61760,26.31,1.39,0,1
3/2/2024 12:45,GENESE,61753,23.15,-1.77,0,1
3/2/2024 12:45,HUD VL,61758,26.19,1.27,0,1
3/2/2024 12:45,LONGIL,61762,26.81,1.89,0,1
3/2/2024 12:45,MHK VL,61756,25.27,0.35,0,1
3/2/2024 12:45,MILLWD,61759,26.26,1.34,0,1
3/2/2024 12:45,N.Y.C.,61761,26.34,1.42,0,1
3/2/2024 12:45,NORTH,61755,25.57,0.65,0,1
3/2/2024 12:45,WEST,61752,22.73,-2.19,0,1
3/2/2024 13:00,CAPITL,61757,26.97,0.96,0,1
3/2/2024 13:00,CENTRL,61754,25.36,-0.65,0,1
3/2/2024 13:00,DUNWOD,61760,27.41,1.4,0,1
3/2/2024 13:00,GENESE,61753,24.27,-1.74,0,1
3/2/2024 13:00,HUD VL,61758,27.29,1.27,0,1
3/2/2024 13:00,LONGIL,61762,27.89,1.87,0,1
3/2/2024 13:00,MHK VL,61756,26.4,0.39,0,1
3/2/2024 13:00,MILLWD,61759,27.36,1.35,0,1
3/2/2024 13:00,N.Y.C.,61761,27.44,1.43,0,1
3/2/2024 13:00,NORTH,61755,26.66,0.65,0,1
3/2/2024 13:00,WEST,61752,23.88,-2.13,0,1
3/2/2024 13:15,CAPITL,61757,26.95,0.96,0,1
3/2/2024 13:15,CENTRL,61754,25.26,-0.73,0,1
3/2/2024 13:15,DUNWOD,61760,27.44,1.45,0,1
3/2/2024 13:15,GENESE,61753,24.25,-1.74,0,1
3/2/2024 13:15,HUD VL,61758,27.29,1.3,0,1
3/2/2024 13:15,LONGIL,61762,27.86,1.87,0,1
3/2/2024 13:15,MHK VL,61756,26.38,0.39,0,1
3/2/2024 13:15,MILLWD,61759,27.36,1.38,0,1
3/2/2024 13:15,N.Y.C.,61761,27.44,1.45,0,1
3/2/2024 13:15,NORTH,61755,26.64,0.65,0,1
3/2/2024 13:15,WEST,61752,23.86,-2.13,0,1
3/2/2024 13:30,CAPITL,61757,32.29,1.15,0,1
3/2/2024 13:30,CENTRL,61754,30.26,-0.87,0,1
3/2/2024 13:30,DUNWOD,61760,32.78,1.65,0,1
3/2/2024 13:30,GENESE,61753,29.05,-2.09,0,1
3/2/2024 13:30,HUD VL,61758,32.66,1.53,0,1
3/2/2024 13:30,LONGIL,61762,33.22,2.09,0,1
3/2/2024 13:30,MHK VL,61756,31.63,0.5,0,1
3/2/2024 13:30,MILLWD,61759,32.72,1.59,0,1
3/2/2024 13:30,N.Y.C.,61761,32.78,1.65,0,1
3/2/2024 13:30,NORTH,61755,31.94,0.81,0,1
3/2/2024 13:30,WEST,61752,28.55,-2.58,0,1
3/2/2024 13:45,CAPITL,61757,34.88,1.21,0,1
3/2/2024 13:45,CENTRL,61754,32.76,-0.91,0,1
3/2/2024 13:45,DUNWOD,61760,35.35,1.68,0,1
3/2/2024 13:45,GENESE,61753,31.41,-2.26,0,1
3/2/2024 13:45,HUD VL,61758,35.22,1.55,0,1
3/2/2024 13:45,LONGIL,61762,35.79,2.12,0,1
3/2/2024 13:45,MHK VL,61756,34.24,0.57,0,1
3/2/2024 13:45,MILLWD,61759,35.29,1.62,0,1
3/2/2024 13:45,N.Y.C.,61761,35.32,1.65,0,1
3/2/2024 13:45,NORTH,61755,34.61,0.94,0,1
3/2/2024 13:45,WEST,61752,30.91,-2.76,0,1
3/2/2024 14:00,CAPITL,61757,29.81,1.01,0,1
3/2/2024 14:00,CENTRL,61754,28.09,-0.72,0,1
3/2/2024 14:00,DUNWOD,61760,30.22,1.41,0,1
3/2/2024 14:00,GENESE,61753,26.9,-1.9,0,1
3/2/2024 14:00,HUD VL,61758,30.07,1.27,0,1
3/2/2024 14:00,LONGIL,61762,30.68,1.87,0,1
3/2/2024 14:00,MHK VL,61756,29.35,0.55,0,1
3/2/2024 14:00,MILLWD,61759,30.16,1.35,0,1
3/2/2024 14:00,N.Y.C.,61761,30.25,1.44,0,1
3/2/2024 14:00,NORTH,61755,29.73,0.92,0,1
3/2/2024 14:00,WEST,61752,26.56,-2.25,0,1
3/2/2024 14:15,CAPITL,61757,34.98,1.15,0,1
3/2/2024 14:15,CENTRL,61754,32.92,-0.91,0,1
3/2/2024 14:15,DUNWOD,61760,35.56,1.72,0,1
3/2/2024 14:15,GENESE,61753,31.6,-2.23,0,1
3/2/2024 14:15,HUD VL,61758,35.39,1.56,0,1
3/2/2024 14:15,LONGIL,61762,36.07,2.23,0,1
3/2/2024 14:15,MHK VL,61756,34.54,0.71,0,1
3/2/2024 14:15,MILLWD,61759,35.46,1.62,0,1
3/2/2024 14:15,N.Y.C.,61761,35.52,1.69,0,1
3/2/2024 14:15,NORTH,61755,34.91,1.08,0,1
3/2/2024 14:15,WEST,61752,31.12,-2.71,0,1
3/2/2024 14:30,CAPITL,61757,32.01,1.11,0,1
3/2/2024 14:30,CENTRL,61754,30.13,-0.77,0,1
3/2/2024 14:30,DUNWOD,61760,32.53,1.64,0,1
3/2/2024 14:30,GENESE,61753,28.89,-2.01,0,1
3/2/2024 14:30,HUD VL,61758,32.38,1.48,0,1
3/2/2024 14:30,LONGIL,61762,33,2.1,0,1
3/2/2024 14:30,MHK VL,61756,31.51,0.62,0,1
3/2/2024 14:30,MILLWD,61759,32.44,1.54,0,1
3/2/2024 14:30,N.Y.C.,61761,32.53,1.64,0,1
3/2/2024 14:30,NORTH,61755,31.58,0.68,0,1
3/2/2024 14:30,WEST,61752,28.46,-2.44,0,1
3/2/2024 14:45,CAPITL,61757,35.91,1.21,0,1
3/2/2024 14:45,CENTRL,61754,33.87,-0.83,0,1
3/2/2024 14:45,DUNWOD,61760,36.37,1.67,0,1
3/2/2024 14:45,GENESE,61753,32.44,-2.25,0,1
3/2/2024 14:45,HUD VL,61758,36.22,1.53,0,1
3/2/2024 14:45,LONGIL,61762,36.89,2.19,0,1
3/2/2024 14:45,MHK VL,61756,35.43,0.73,0,1
3/2/2024 14:45,MILLWD,61759,36.26,1.56,0,1
3/2/2024 14:45,N.Y.C.,61761,36.3,1.6,0,1
3/2/2024 14:45,NORTH,61755,35.91,1.21,0,1
3/2/2024 14:45,WEST,61752,32.03,-2.67,0,1
3/2/2024 15:00,CAPITL,61757,27.31,0.9,0,1
3/2/2024 15:00,CENTRL,61754,25.73,-0.69,0,1
3/2/2024 15:00,DUNWOD,61760,27.65,1.24,0,1
3/2/2024 15:00,GENESE,61753,24.62,-1.8,0,1
3/2/2024 15:00,HUD VL,61758,27.57,1.16,0,1
3/2/2024 15:00,LONGIL,61762,28.08,1.66,0,1
3/2/2024 15:00,MHK VL,61756,26.97,0.56,0,1
3/2/2024 15:00,MILLWD,61759,27.6,1.19,0,1
3/2/2024 15:00,N.Y.C.,61761,27.68,1.27,0,1
3/2/2024 15:00,NORTH,61755,27.39,0.98,0,1
